ticker,report_date,filing_date,accept_et,timing,source
META,2020-10-29,2020-10-29,2020-10-29 16:07 ET,amc,8k
META,2021-01-27,2021-01-27,2021-01-27 16:08 ET,amc,8k
META,2021-04-28,2021-04-28,2021-04-28 16:09 ET,amc,8k
META,2021-07-28,2021-07-28,2021-07-28 16:08 ET,amc,8k
META,2021-10-25,2021-10-25,2021-10-25 16:08 ET,amc,8k
META,2022-02-02,2022-02-02,2022-02-02 16:08 ET,amc,8k
META,2022-04-27,2022-04-27,2022-04-27 16:07 ET,amc,8k
META,2022-07-27,2022-07-27,2022-07-27 16:07 ET,amc,8k
META,2022-10-26,2022-10-26,2022-10-26 16:19 ET,amc,8k
META,2023-02-01,2023-02-01,2023-02-01 16:22 ET,amc,8k
META,2023-04-26,2023-04-26,2023-04-26 16:18 ET,amc,8k
META,2023-07-26,2023-07-26,2023-07-26 16:06 ET,amc,8k
META,2023-10-25,2023-10-25,2023-10-25 16:20 ET,amc,8k
META,2024-02-01,2024-02-01,2024-02-01 16:10 ET,amc,8k
META,2024-04-24,2024-04-24,2024-04-24 16:07 ET,amc,8k
META,2024-07-31,2024-07-31,2024-07-31 16:11 ET,amc,8k
META,2024-10-30,2024-10-30,2024-10-30 16:08 ET,amc,8k
META,2025-01-29,2025-01-29,2025-01-29 16:47 ET,amc,8k
META,2025-04-30,2025-04-30,2025-04-30 16:16 ET,amc,8k
META,2025-07-30,2025-07-30,2025-07-30 16:13 ET,amc,8k
META,2025-10-29,2025-10-29,2025-10-29 16:08 ET,amc,8k
META,2026-01-28,2026-01-28,2026-01-28 16:04 ET,amc,8k
META,2026-04-29,2026-04-29,2026-04-29 16:05 ET,amc,8k
META,2026-07-29,2026-07-29,2026-07-29 16:03 ET,amc,8k
MNST,2018-02-28,2018-02-28,2018-02-28 16:17 ET,amc,8k
MNST,2018-05-08,2018-05-08,2018-05-08 16:18 ET,amc,8k
MNST,2018-08-08,2018-08-08,2018-08-08 16:15 ET,amc,8k
MNST,2018-11-07,2018-11-07,2018-11-07 16:13 ET,amc,8k
MNST,2019-02-27,2019-02-27,2019-02-27 16:20 ET,amc,8k
MNST,2019-05-02,2019-05-02,2019-05-02 16:16 ET,amc,8k
MNST,2019-08-07,2019-08-07,2019-08-07 16:24 ET,amc,8k
MNST,2019-11-07,2019-11-07,2019-11-07 16:24 ET,amc,8k
MNST,2020-02-27,2020-02-27,2020-02-27 16:14 ET,amc,8k
MNST,2020-05-07,2020-05-07,2020-05-07 16:28 ET,amc,8k
MNST,2020-08-04,2020-08-04,2020-08-04 16:27 ET,amc,8k
MNST,2020-11-05,2020-11-05,2020-11-05 16:28 ET,amc,8k
MNST,2021-02-25,2021-02-25,2021-02-25 16:20 ET,amc,8k
MNST,2021-05-06,2021-05-06,2021-05-06 16:26 ET,amc,8k
MNST,2021-08-05,2021-08-05,2021-08-05 16:23 ET,amc,8k
MNST,2021-11-04,2021-11-04,2021-11-04 16:21 ET,amc,8k
MNST,2022-02-24,2022-02-24,2022-02-24 16:24 ET,amc,8k
MNST,2022-05-05,2022-05-05,2022-05-05 16:18 ET,amc,8k
MNST,2022-08-04,2022-08-04,2022-08-04 16:21 ET,amc,8k
MNST,2022-11-03,2022-11-03,2022-11-03 16:23 ET,amc,8k
MNST,2023-02-28,2023-02-28,2023-02-28 16:19 ET,amc,8k
MNST,2023-05-04,2023-05-04,2023-05-04 16:19 ET,amc,8k
MNST,2023-08-03,2023-08-03,2023-08-03 16:20 ET,amc,8k
MNST,2023-11-02,2023-11-02,2023-11-02 16:19 ET,amc,8k
MNST,2024-02-28,2024-02-28,2024-02-28 16:28 ET,amc,8k
MNST,2024-05-02,2024-05-02,2024-05-02 16:13 ET,amc,8k
MNST,2024-08-07,2024-08-07,2024-08-07 16:23 ET,amc,8k
MNST,2024-11-07,2024-11-07,2024-11-07 16:22 ET,amc,8k
MNST,2025-02-27,2025-02-27,2025-02-27 16:19 ET,amc,8k
MNST,2025-05-08,2025-05-08,2025-05-08 16:21 ET,amc,8k
MNST,2025-08-07,2025-08-07,2025-08-07 16:22 ET,amc,8k
MNST,2025-11-06,2025-11-06,2025-11-06 16:27 ET,amc,8k
MNST,2026-02-26,2026-02-26,2026-02-26 16:24 ET,amc,8k
MNST,2026-05-07,2026-05-07,2026-05-07 16:26 ET,amc,8k
MPWR,2018-02-08,2018-02-08,2018-02-08 16:16 ET,amc,8k
MPWR,2018-04-30,2018-04-30,2018-04-30 16:12 ET,amc,8k
MPWR,2018-07-25,2018-07-25,2018-07-25 16:15 ET,amc,8k
MPWR,2018-10-25,2018-10-25,2018-10-25 16:35 ET,amc,8k
MPWR,2019-02-12,2019-02-12,2019-02-12 16:21 ET,amc,8k
MPWR,2019-05-02,2019-05-02,2019-05-02 16:19 ET,amc,8k
MPWR,2019-07-31,2019-07-31,2019-07-31 16:14 ET,amc,8k
MPWR,2019-10-22,2019-10-22,2019-10-22 16:16 ET,amc,8k
MPWR,2020-02-05,2020-02-05,2020-02-05 16:26 ET,amc,8k
MPWR,2020-04-28,2020-04-28,2020-04-28 16:11 ET,amc,8k
MPWR,2020-07-28,2020-07-28,2020-07-28 16:28 ET,amc,8k
MPWR,2020-10-29,2020-10-29,2020-10-29 16:15 ET,amc,8k
MPWR,2021-02-04,2021-02-04,2021-02-04 16:18 ET,amc,8k
MPWR,2021-05-04,2021-05-04,2021-05-04 16:15 ET,amc,8k
MPWR,2021-07-27,2021-07-27,2021-07-27 16:34 ET,amc,8k
MPWR,2021-10-28,2021-10-28,2021-10-28 16:20 ET,amc,8k
MPWR,2022-02-10,2022-02-10,2022-02-10 16:08 ET,amc,8k
MPWR,2022-05-02,2022-05-02,2022-05-02 16:01 ET,amc,8k
MPWR,2022-08-01,2022-08-01,2022-08-01 16:01 ET,amc,8k
MPWR,2022-10-27,2022-10-27,2022-10-27 16:01 ET,amc,8k
MPWR,2023-02-08,2023-02-08,2023-02-08 16:01 ET,amc,8k
MPWR,2023-05-04,2023-05-04,2023-05-04 16:01 ET,amc,8k
MPWR,2023-07-31,2023-07-31,2023-07-31 16:01 ET,amc,8k
MPWR,2023-10-30,2023-10-30,2023-10-30 16:01 ET,amc,8k
MPWR,2024-02-07,2024-02-07,2024-02-07 16:01 ET,amc,8k
MPWR,2024-05-01,2024-05-01,2024-05-01 16:01 ET,amc,8k
MPWR,2024-08-01,2024-08-01,2024-08-01 16:01 ET,amc,8k
MPWR,2024-10-30,2024-10-30,2024-10-30 16:01 ET,amc,8k
MPWR,2025-02-06,2025-02-06,2025-02-06 16:01 ET,amc,8k
MPWR,2025-05-01,2025-05-01,2025-05-01 16:01 ET,amc,8k
MPWR,2025-07-31,2025-07-31,2025-07-31 16:01 ET,amc,8k
MPWR,2025-10-30,2025-10-30,2025-10-30 16:01 ET,amc,8k
MPWR,2026-02-05,2026-02-05,2026-02-05 16:01 ET,amc,8k
MPWR,2026-04-30,2026-04-30,2026-04-30 16:01 ET,amc,8k
MRVL,2021-06-07,2021-06-07,2021-06-07 16:07 ET,amc,8k
MRVL,2021-08-26,2021-08-26,2021-08-26 16:06 ET,amc,8k
MRVL,2021-12-02,2021-12-02,2021-12-02 16:09 ET,amc,8k
MRVL,2022-03-03,2022-03-03,2022-03-03 16:06 ET,amc,8k
MRVL,2022-05-26,2022-05-26,2022-05-26 16:06 ET,amc,8k
MRVL,2022-08-25,2022-08-25,2022-08-25 16:06 ET,amc,8k
MRVL,2022-12-01,2022-12-01,2022-12-01 16:06 ET,amc,8k
MRVL,2023-03-02,2023-03-02,2023-03-02 16:07 ET,amc,8k
MRVL,2023-05-25,2023-05-25,2023-05-25 16:06 ET,amc,8k
MRVL,2023-08-24,2023-08-24,2023-08-24 16:06 ET,amc,8k
MRVL,2023-11-30,2023-11-30,2023-11-30 16:06 ET,amc,8k
MRVL,2024-03-07,2024-03-07,2024-03-07 16:07 ET,amc,8k
MRVL,2024-05-30,2024-05-30,2024-05-30 16:06 ET,amc,8k
MRVL,2024-08-29,2024-08-29,2024-08-29 16:06 ET,amc,8k
MRVL,2024-12-03,2024-12-03,2024-12-03 16:06 ET,amc,8k
MRVL,2025-03-05,2025-03-05,2025-03-05 16:09 ET,amc,8k
MRVL,2025-05-29,2025-05-29,2025-05-29 16:06 ET,amc,8k
MRVL,2025-08-28,2025-08-28,2025-08-28 16:06 ET,amc,8k
MRVL,2025-12-02,2025-12-02,2025-12-02 16:11 ET,amc,8k
MRVL,2026-03-05,2026-03-05,2026-03-05 16:06 ET,amc,8k
MRVL,2026-05-27,2026-05-27,2026-05-27 16:06 ET,amc,8k
MSFT,2018-01-31,2018-01-31,2018-01-31 11:05 ET,intraday,8k
MSFT,2018-04-26,2018-04-26,2018-04-26 12:04 ET,intraday,8k
MSFT,2018-07-19,2018-07-19,2018-07-19 12:02 ET,intraday,8k
MSFT,2018-10-24,2018-10-24,2018-10-24 12:03 ET,intraday,8k
MSFT,2019-01-30,2019-01-30,2019-01-30 11:03 ET,intraday,8k
MSFT,2019-04-24,2019-04-24,2019-04-24 12:04 ET,intraday,8k
MSFT,2019-07-18,2019-07-18,2019-07-18 12:03 ET,intraday,8k
MSFT,2019-10-23,2019-10-23,2019-10-23 12:06 ET,intraday,8k
MSFT,2020-01-29,2020-01-29,2020-01-29 11:03 ET,intraday,8k
MSFT,2020-04-29,2020-04-29,2020-04-29 12:03 ET,intraday,8k
MSFT,2020-07-22,2020-07-22,2020-07-22 12:03 ET,intraday,8k
MSFT,2020-10-27,2020-10-27,2020-10-27 12:12 ET,intraday,8k
MSFT,2021-01-26,2021-01-26,2021-01-26 11:04 ET,intraday,8k
MSFT,2021-04-27,2021-04-27,2021-04-27 12:04 ET,intraday,8k
MSFT,2021-07-27,2021-07-27,2021-07-27 12:41 ET,intraday,8k
MSFT,2021-10-26,2021-10-26,2021-10-26 12:04 ET,intraday,8k
MSFT,2022-01-25,2022-01-25,2022-01-25 11:03 ET,intraday,8k
MSFT,2022-04-26,2022-04-26,2022-04-26 12:03 ET,intraday,8k
MSFT,2022-07-26,2022-07-26,2022-07-26 12:02 ET,intraday,8k
MSFT,2022-10-25,2022-10-25,2022-10-25 12:02 ET,intraday,8k
MSFT,2023-01-24,2023-01-24,2023-01-24 11:28 ET,intraday,8k
MSFT,2023-04-25,2023-04-25,2023-04-25 12:03 ET,intraday,8k
MSFT,2023-07-25,2023-07-25,2023-07-25 12:02 ET,intraday,8k
MSFT,2023-10-24,2023-10-24,2023-10-24 12:03 ET,intraday,8k
MSFT,2024-01-30,2024-01-30,2024-01-30 11:03 ET,intraday,8k
MSFT,2024-04-25,2024-04-25,2024-04-25 12:03 ET,intraday,8k
MSFT,2024-07-30,2024-07-30,2024-07-30 12:03 ET,intraday,8k
MSFT,2024-10-30,2024-10-30,2024-10-30 12:04 ET,intraday,8k
MSFT,2025-01-29,2025-01-29,2025-01-29 11:08 ET,intraday,8k
MSFT,2025-04-30,2025-04-30,2025-04-30 12:06 ET,intraday,8k
MSFT,2025-07-30,2025-07-30,2025-07-30 12:08 ET,intraday,8k
MSFT,2025-10-29,2025-10-29,2025-10-29 12:07 ET,intraday,8k
MSFT,2026-01-28,2026-01-28,2026-01-28 11:04 ET,intraday,8k
MSFT,2026-04-29,2026-04-29,2026-04-29 12:03 ET,intraday,8k
MSFT,2026-07-29,2026-07-29,2026-07-29 12:04 ET,intraday,8k
MSTR,2018-01-25,2018-01-25,2018-01-25 16:11 ET,amc,8k
MSTR,2019-01-29,2019-01-29,2019-01-29 16:18 ET,amc,8k
MSTR,2019-10-31,2019-10-31,2019-10-31 16:39 ET,amc,8k
MSTR,2020-01-28,2020-01-28,2020-01-28 16:16 ET,amc,8k
MSTR,2021-01-28,2021-01-28,2021-01-28 16:06 ET,amc,8k
MSTR,2022-02-01,2022-02-01,2022-02-01 16:16 ET,amc,8k
MSTR,2023-02-02,2023-02-02,2023-02-02 16:16 ET,amc,8k
MSTR,2024-02-06,2024-02-06,2024-02-06 16:04 ET,amc,8k
MSTR,2024-04-29,2024-04-29,2024-04-29 16:03 ET,amc,8k
MSTR,2024-08-01,2024-08-01,2024-08-01 16:04 ET,amc,8k
MSTR,2024-10-30,2024-10-30,2024-10-30 16:02 ET,amc,8k
MSTR,2025-02-05,2025-02-05,2025-02-05 16:05 ET,amc,8k
MSTR,2025-05-01,2025-05-01,2025-05-01 16:02 ET,amc,8k
MSTR,2025-07-31,2025-07-31,2025-07-31 16:15 ET,amc,8k
MSTR,2025-10-30,2025-10-30,2025-10-30 16:34 ET,amc,8k
MSTR,2026-02-05,2026-02-05,2026-02-05 16:14 ET,amc,8k
MSTR,2026-05-05,2026-05-05,2026-05-05 16:15 ET,amc,8k
MU,2018-03-22,2018-03-22,2018-03-22 16:01 ET,amc,8k
MU,2018-06-20,2018-06-20,2018-06-20 16:06 ET,amc,8k
MU,2018-09-20,2018-09-20,2018-09-20 16:00 ET,amc,8k
MU,2018-12-18,2018-12-18,2018-12-18 16:00 ET,amc,8k
MU,2019-03-20,2019-03-20,2019-03-20 16:00 ET,amc,8k
MU,2019-06-25,2019-06-25,2019-06-25 16:01 ET,amc,8k
MU,2019-09-26,2019-09-26,2019-09-26 16:00 ET,amc,8k
MU,2019-12-18,2019-12-18,2019-12-18 16:00 ET,amc,8k
MU,2020-03-25,2020-03-25,2020-03-25 16:00 ET,amc,8k
MU,2020-06-29,2020-06-29,2020-06-29 16:02 ET,amc,8k
MU,2020-09-29,2020-09-29,2020-09-29 16:00 ET,amc,8k
MU,2021-01-07,2021-01-07,2021-01-07 16:00 ET,amc,8k
MU,2021-03-31,2021-03-31,2021-03-31 16:00 ET,amc,8k
MU,2021-06-30,2021-06-30,2021-06-30 16:00 ET,amc,8k
MU,2021-09-28,2021-09-28,2021-09-28 16:01 ET,amc,8k
MU,2021-12-20,2021-12-20,2021-12-20 16:00 ET,amc,8k
MU,2022-03-29,2022-03-29,2022-03-29 16:00 ET,amc,8k
MU,2022-06-30,2022-06-30,2022-06-30 16:00 ET,amc,8k
MU,2022-09-29,2022-09-29,2022-09-29 16:00 ET,amc,8k
MU,2022-12-21,2022-12-21,2022-12-21 16:00 ET,amc,8k
MU,2023-03-28,2023-03-28,2023-03-28 16:01 ET,amc,8k
MU,2023-06-28,2023-06-28,2023-06-28 16:00 ET,amc,8k
MU,2023-09-27,2023-09-27,2023-09-27 16:00 ET,amc,8k
MU,2023-12-20,2023-12-20,2023-12-20 16:00 ET,amc,8k
MU,2024-03-20,2024-03-20,2024-03-20 16:00 ET,amc,8k
MU,2024-06-26,2024-06-26,2024-06-26 16:00 ET,amc,8k
MU,2024-09-25,2024-09-25,2024-09-25 16:00 ET,amc,8k
MU,2024-12-18,2024-12-18,2024-12-18 16:00 ET,amc,8k
MU,2025-03-20,2025-03-20,2025-03-20 16:00 ET,amc,8k
MU,2025-06-25,2025-06-25,2025-06-25 16:03 ET,amc,8k
MU,2025-09-23,2025-09-23,2025-09-23 16:02 ET,amc,8k
MU,2025-12-17,2025-12-17,2025-12-17 16:03 ET,amc,8k
MU,2026-03-18,2026-03-18,2026-03-18 16:02 ET,amc,8k
MU,2026-06-24,2026-06-24,2026-06-24 16:02 ET,amc,8k
NBIS,2018-07-26,2018-07-26,2018-07-26 09:30 ET,intraday,6k
NBIS,2019-02-15,2019-02-15,2019-02-15 08:33 ET,bmo,6k
NBIS,2020-04-28,2020-04-28,2020-04-28 06:56 ET,bmo,6k
NBIS,2025-02-20,2025-02-20,2025-02-20 08:57 ET,bmo,6k
NFLX,2018-01-22,2018-01-22,2018-01-22 16:09 ET,amc,8k
NFLX,2018-04-16,2018-04-16,2018-04-16 16:16 ET,amc,8k
NFLX,2018-07-16,2018-07-16,2018-07-16 16:13 ET,amc,8k
NFLX,2018-10-16,2018-10-16,2018-10-16 16:21 ET,amc,8k
NFLX,2019-01-17,2019-01-17,2019-01-17 16:08 ET,amc,8k
NFLX,2019-04-16,2019-04-16,2019-04-16 16:07 ET,amc,8k
NFLX,2019-07-17,2019-07-17,2019-07-17 16:40 ET,amc,8k
NFLX,2019-10-16,2019-10-16,2019-10-16 16:39 ET,amc,8k
NFLX,2020-01-21,2020-01-21,2020-01-21 16:03 ET,amc,8k
NFLX,2020-04-21,2020-04-21,2020-04-21 16:02 ET,amc,8k
NFLX,2020-07-16,2020-07-16,2020-07-16 16:57 ET,amc,8k
NFLX,2020-10-20,2020-10-20,2020-10-20 16:07 ET,amc,8k
NFLX,2021-01-19,2021-01-19,2021-01-19 16:02 ET,amc,8k
NFLX,2021-04-20,2021-04-20,2021-04-20 16:06 ET,amc,8k
NFLX,2021-07-20,2021-07-20,2021-07-20 16:04 ET,amc,8k
NFLX,2021-10-19,2021-10-19,2021-10-19 16:02 ET,amc,8k
NFLX,2022-01-20,2022-01-20,2022-01-20 16:01 ET,amc,8k
NFLX,2022-04-19,2022-04-19,2022-04-19 16:03 ET,amc,8k
NFLX,2022-07-19,2022-07-19,2022-07-19 16:02 ET,amc,8k
NFLX,2022-10-18,2022-10-18,2022-10-18 16:06 ET,amc,8k
NFLX,2023-01-19,2023-01-19,2023-01-19 16:51 ET,amc,8k
NFLX,2023-04-18,2023-04-18,2023-04-18 16:03 ET,amc,8k
NFLX,2023-07-19,2023-07-19,2023-07-19 16:04 ET,amc,8k
NFLX,2023-10-18,2023-10-18,2023-10-18 16:01 ET,amc,8k
NFLX,2024-01-23,2024-01-23,2024-01-23 16:02 ET,amc,8k
NFLX,2024-04-18,2024-04-18,2024-04-18 16:02 ET,amc,8k
NFLX,2024-07-18,2024-07-18,2024-07-18 16:01 ET,amc,8k
NFLX,2024-10-17,2024-10-17,2024-10-17 16:01 ET,amc,8k
NFLX,2025-01-21,2025-01-21,2025-01-21 16:02 ET,amc,8k
NFLX,2025-04-17,2025-04-17,2025-04-17 16:04 ET,amc,8k
NFLX,2025-07-17,2025-07-17,2025-07-17 16:04 ET,amc,8k
NFLX,2025-10-21,2025-10-21,2025-10-21 16:02 ET,amc,8k
NFLX,2026-01-20,2026-01-20,2026-01-20 16:07 ET,amc,8k
NFLX,2026-04-16,2026-04-16,2026-04-16 16:01 ET,amc,8k
NFLX,2026-07-16,2026-07-16,2026-07-16 16:03 ET,amc,8k
NVDA,2018-02-08,2018-02-08,2018-02-08 16:23 ET,amc,8k
NVDA,2018-05-10,2018-05-10,2018-05-10 16:25 ET,amc,8k
NVDA,2018-08-16,2018-08-16,2018-08-16 16:20 ET,amc,8k
NVDA,2018-11-15,2018-11-15,2018-11-15 16:21 ET,amc,8k
NVDA,2019-02-14,2019-02-14,2019-02-14 16:23 ET,amc,8k
NVDA,2019-05-16,2019-05-16,2019-05-16 16:22 ET,amc,8k
NVDA,2019-08-15,2019-08-15,2019-08-15 16:27 ET,amc,8k
NVDA,2019-11-14,2019-11-14,2019-11-14 16:21 ET,amc,8k
NVDA,2020-02-13,2020-02-13,2020-02-13 16:21 ET,amc,8k
NVDA,2020-05-21,2020-05-21,2020-05-21 16:22 ET,amc,8k
NVDA,2020-08-19,2020-08-19,2020-08-19 16:21 ET,amc,8k
NVDA,2020-11-18,2020-11-18,2020-11-18 16:21 ET,amc,8k
NVDA,2021-02-24,2021-02-24,2021-02-24 16:22 ET,amc,8k
NVDA,2021-05-26,2021-05-26,2021-05-26 16:20 ET,amc,8k
NVDA,2021-08-18,2021-08-18,2021-08-18 16:21 ET,amc,8k
NVDA,2021-11-17,2021-11-17,2021-11-17 16:20 ET,amc,8k
NVDA,2022-02-16,2022-02-16,2022-02-16 16:21 ET,amc,8k
NVDA,2022-05-25,2022-05-25,2022-05-25 16:22 ET,amc,8k
NVDA,2022-08-24,2022-08-24,2022-08-24 16:24 ET,amc,8k
NVDA,2022-11-16,2022-11-16,2022-11-16 16:21 ET,amc,8k
NVDA,2023-02-22,2023-02-22,2023-02-22 16:52 ET,amc,8k
NVDA,2023-05-24,2023-05-24,2023-05-24 16:22 ET,amc,8k
NVDA,2023-08-23,2023-08-23,2023-08-23 16:21 ET,amc,8k
NVDA,2023-11-21,2023-11-21,2023-11-21 16:22 ET,amc,8k
NVDA,2024-02-21,2024-02-21,2024-02-21 16:22 ET,amc,8k
NVDA,2024-05-22,2024-05-22,2024-05-22 16:21 ET,amc,8k
NVDA,2024-08-28,2024-08-28,2024-08-28 16:21 ET,amc,8k
NVDA,2024-11-20,2024-11-20,2024-11-20 16:21 ET,amc,8k
NVDA,2025-02-26,2025-02-26,2025-02-26 16:21 ET,amc,8k
NVDA,2025-05-28,2025-05-28,2025-05-28 16:21 ET,amc,8k
NVDA,2025-08-27,2025-08-27,2025-08-27 16:22 ET,amc,8k
NVDA,2025-11-19,2025-11-19,2025-11-19 16:20 ET,amc,8k
NVDA,2026-02-25,2026-02-25,2026-02-25 16:31 ET,amc,8k
NVDA,2026-05-20,2026-05-20,2026-05-20 16:21 ET,amc,8k
NXPI,2019-10-29,2019-10-29,2019-10-29 07:17 ET,bmo,8k
NXPI,2020-02-04,2020-02-04,2020-02-04 06:16 ET,bmo,8k
NXPI,2020-04-28,2020-04-28,2020-04-28 06:26 ET,bmo,8k
NXPI,2020-07-28,2020-07-28,2020-07-28 06:16 ET,bmo,8k
NXPI,2020-10-27,2020-10-27,2020-10-27 07:20 ET,bmo,8k
NXPI,2021-02-02,2021-02-02,2021-02-02 06:09 ET,bmo,8k
NXPI,2021-04-27,2021-04-27,2021-04-27 06:13 ET,bmo,8k
NXPI,2021-08-03,2021-08-03,2021-08-03 06:09 ET,bmo,8k
NXPI,2021-11-02,2021-11-02,2021-11-02 07:42 ET,bmo,8k
NXPI,2022-02-01,2022-02-01,2022-02-01 06:10 ET,bmo,8k
NXPI,2022-05-03,2022-05-03,2022-05-03 06:05 ET,bmo,8k
NXPI,2022-07-26,2022-07-26,2022-07-26 06:00 ET,bmo,8k
NXPI,2022-11-01,2022-11-01,2022-11-01 06:05 ET,bmo,8k
NXPI,2023-01-31,2023-01-31,2023-01-31 06:06 ET,bmo,8k
NXPI,2023-05-02,2023-05-02,2023-05-02 06:12 ET,bmo,8k
NXPI,2023-07-25,2023-07-25,2023-07-25 06:05 ET,bmo,8k
NXPI,2023-11-07,2023-11-07,2023-11-07 06:09 ET,bmo,8k
NXPI,2024-02-06,2024-02-06,2024-02-06 06:08 ET,bmo,8k
NXPI,2024-04-30,2024-04-30,2024-04-30 06:04 ET,bmo,8k
NXPI,2024-07-23,2024-07-23,2024-07-23 06:08 ET,bmo,8k
NXPI,2024-11-05,2024-11-05,2024-11-05 06:04 ET,bmo,8k
NXPI,2025-02-04,2025-02-04,2025-02-04 06:02 ET,bmo,8k
NXPI,2025-04-28,2025-04-28,2025-04-28 16:16 ET,amc,8k
NXPI,2025-07-22,2025-07-22,2025-07-22 06:33 ET,bmo,8k
NXPI,2025-10-28,2025-10-28,2025-10-28 06:41 ET,bmo,8k
NXPI,2026-02-03,2026-02-03,2026-02-03 06:05 ET,bmo,8k
NXPI,2026-04-28,2026-04-28,2026-04-28 16:19 ET,amc,8k
NXPI,2026-07-28,2026-07-28,2026-07-28 16:14 ET,amc,8k
ODFL,2018-02-08,2018-02-08,2018-02-08 03:04 ET,bmo,8k
ODFL,2018-04-26,2018-04-26,2018-04-26 04:19 ET,bmo,8k
ODFL,2018-07-26,2018-07-26,2018-07-26 04:16 ET,bmo,8k
ODFL,2018-10-25,2018-10-25,2018-10-25 04:03 ET,bmo,8k
ODFL,2019-02-07,2019-02-07,2019-02-07 03:28 ET,bmo,8k
ODFL,2019-04-25,2019-04-25,2019-04-25 04:00 ET,bmo,8k
ODFL,2019-07-25,2019-07-25,2019-07-25 04:15 ET,bmo,8k
ODFL,2019-10-24,2019-10-24,2019-10-24 04:11 ET,bmo,8k
ODFL,2020-02-06,2020-02-06,2020-02-06 03:04 ET,bmo,8k
ODFL,2020-04-23,2020-04-23,2020-04-23 04:52 ET,bmo,8k
ODFL,2020-07-30,2020-07-30,2020-07-30 16:23 ET,amc,8k
ODFL,2020-10-27,2020-10-27,2020-10-27 04:08 ET,bmo,8k
ODFL,2021-02-04,2021-02-04,2021-02-04 03:26 ET,bmo,8k
ODFL,2021-04-22,2021-04-22,2021-04-22 04:11 ET,bmo,8k
ODFL,2021-07-28,2021-07-28,2021-07-28 04:44 ET,bmo,8k
ODFL,2021-10-27,2021-10-27,2021-10-27 04:21 ET,bmo,8k
ODFL,2022-02-02,2022-02-02,2022-02-02 05:02 ET,bmo,8k
ODFL,2022-04-27,2022-04-27,2022-04-27 04:49 ET,bmo,8k
ODFL,2022-07-27,2022-07-27,2022-07-27 04:22 ET,bmo,8k
ODFL,2022-10-26,2022-10-26,2022-10-26 05:11 ET,bmo,8k
ODFL,2023-02-01,2023-02-01,2023-02-01 03:58 ET,bmo,8k
ODFL,2023-04-26,2023-04-26,2023-04-26 05:08 ET,bmo,8k
ODFL,2023-07-26,2023-07-26,2023-07-26 05:08 ET,bmo,8k
ODFL,2023-10-25,2023-10-25,2023-10-25 04:57 ET,bmo,8k
ODFL,2024-01-31,2024-01-31,2024-01-31 04:53 ET,bmo,8k
ODFL,2024-04-24,2024-04-24,2024-04-24 05:46 ET,bmo,8k
ODFL,2024-07-24,2024-07-24,2024-07-24 05:02 ET,bmo,8k
ODFL,2024-10-23,2024-10-23,2024-10-23 04:11 ET,bmo,8k
ODFL,2025-02-05,2025-02-05,2025-02-05 03:42 ET,bmo,8k
ODFL,2025-04-23,2025-04-23,2025-04-23 04:48 ET,bmo,8k
ODFL,2025-07-30,2025-07-30,2025-07-30 05:15 ET,bmo,8k
ODFL,2025-10-29,2025-10-29,2025-10-29 05:12 ET,bmo,8k
ODFL,2026-02-04,2026-02-04,2026-02-04 03:35 ET,bmo,8k
ODFL,2026-04-29,2026-04-29,2026-04-29 05:03 ET,bmo,8k
ORLY,2018-02-07,2018-02-07,2018-02-07 11:32 ET,intraday,8k
ORLY,2018-04-25,2018-04-25,2018-04-25 12:31 ET,intraday,8k
ORLY,2018-07-25,2018-07-25,2018-07-25 12:30 ET,intraday,8k
ORLY,2018-10-24,2018-10-24,2018-10-24 12:31 ET,intraday,8k
ORLY,2019-02-06,2019-02-06,2019-02-06 11:30 ET,intraday,8k
ORLY,2019-04-24,2019-04-24,2019-04-24 12:31 ET,intraday,8k
ORLY,2019-07-24,2019-07-24,2019-07-24 12:31 ET,intraday,8k
ORLY,2020-02-05,2020-02-05,2020-02-05 11:31 ET,intraday,8k
ORLY,2020-04-22,2020-04-22,2020-04-22 12:31 ET,intraday,8k
ORLY,2020-07-29,2020-07-29,2020-07-29 12:35 ET,intraday,8k
ORLY,2020-10-28,2020-10-28,2020-10-28 12:31 ET,intraday,8k
ORLY,2021-02-10,2021-02-10,2021-02-10 11:31 ET,intraday,8k
ORLY,2021-04-28,2021-04-28,2021-04-28 12:32 ET,intraday,8k
ORLY,2021-07-28,2021-07-28,2021-07-28 12:32 ET,intraday,8k
ORLY,2021-10-27,2021-10-27,2021-10-27 12:31 ET,intraday,8k
ORLY,2022-02-09,2022-02-09,2022-02-09 11:31 ET,intraday,8k
ORLY,2022-04-27,2022-04-27,2022-04-27 12:31 ET,intraday,8k
ORLY,2022-07-27,2022-07-27,2022-07-27 12:32 ET,intraday,8k
ORLY,2022-10-26,2022-10-26,2022-10-26 12:32 ET,intraday,8k
ORLY,2023-02-08,2023-02-08,2023-02-08 11:30 ET,intraday,8k
ORLY,2023-04-26,2023-04-26,2023-04-26 12:30 ET,intraday,8k
ORLY,2023-07-26,2023-07-26,2023-07-26 12:33 ET,intraday,8k
ORLY,2023-10-25,2023-10-25,2023-10-25 12:32 ET,intraday,8k
ORLY,2024-02-07,2024-02-07,2024-02-07 11:30 ET,intraday,8k
ORLY,2024-04-24,2024-04-24,2024-04-24 12:32 ET,intraday,8k
